Movie release date,Number of movies,DATE,PERSON,LOCATION,NUMBER,TIME,ORGANIZATION,MISC,DURATION,SET,ORDINAL,MONEY,PERCENT
1959,131,"[('now', 46), ('the', 24), ('once', 20), ('Jan', 16), ('later', 14), ('years', 9), ('Now', 9), ('Once', 8), ('fall', 7), ('months', 6)]","[('John', 70), ('Joe', 59), ('Tom', 46), ('Jimmy', 37), ('Eric', 33), ('Tony', 32), ('Alison', 32), ('Thornhill', 31), ('Elizabeth', 30), ('Walter', 28)]","[('New', 25), ('American', 22), ('York', 20), ('Aurora', 16), ('Earth', 14), ('Colorado', 13), ('Chicago', 13), ('Messala', 12), ('United', 10), ('States', 10)]","[('one', 66), ('two', 56), ('|', 25), ('three', 15), ('One', 15), ('years', 10), ('Two', 9), ('four', 9), ('97', 5), ('day', 4)]","[('night', 28), ('morning', 10), ('the', 8), ('evening', 7), ('dawn', 2), ('afternoon', 2), ('Dawn', 1), ('midnight', 1), ('last', 1), ('The', 1)]","[('Morgan', 16), ('Moondoggie', 13), ('Army', 11), ('of', 9), ('Nikko', 8), ('Ben-Hur', 8), ('Yasuda', 7), ('Kahuna', 7), ('MAMA', 7), ('Cliff', 6)]","[('German', 19), ('War', 15), ('American', 15), ('Chinese', 11), ('World', 10), ('Japanese', 8), ('Americans', 8), ('British', 7), ('Broadway', 7), ('Roman', 7)]","[('day', 32), ('next', 13), ('a', 11), ('the', 10), ('days', 9), ('The', 9), ('years', 7), ('One', 7), ('two', 6), ('second', 5)]","[('each', 2), ('daily', 2), ('year', 2), ('about', 1), ('16', 1), ('old', 1), ('every', 1)]","[('first', 31), ('third', 4), ('fourth', 3), ('second', 3), ('sixteenth', 3), ('Second', 2), ('4th', 1), ('23rd', 1), ('sixty-fifth', 1), ('First', 1)]","[('$', 14), ('million', 2), ('500', 2), ('50,000', 2), ('1', 1), ('550,000', 1), ('10,000', 1), ('25', 1), ('25,000', 1), ('5,000', 1)]","[('%', 3), ('class40', 1), ('width20', 1), ('50', 1)]"
1960,122,"[('now', 36), ('the', 19), ('once', 9), ('Once', 7), (',', 7), ('fall', 6), ('Now', 5), ('spring', 5), ('1960', 5), ('later', 5)]","[('Sylvester', 48), ('Marcello', 43), ('Tom', 41), ('Ralph', 39), ('Sam', 37), ('Shir', 29), ('Gloria', 29), ('George', 25), ('Harvey', 24), ('Macario', 22)]","[('Rome', 19), ('New', 11), ('Epifania', 10), ('London', 9), ('York', 8), ('PATRICIA', 8), ('Italy', 7), ('Alamo', 7), ('Road', 6), ('Runner', 6)]","[('one', 88), ('two', 58), ('three', 25), ('One', 14), ('four', 9), ('years', 8), ('day', 6), ('&#34;', 6), ('3', 4), ('seven', 4)]","[('night', 35), ('the', 14), ('Night', 8), ('Dawn', 7), ('evening', 6), ('morning', 6), ('dawn', 5), ('that', 3), ('midnight', 3), ('afternoon', 2)]","[('Liggett', 22), ('Tweety', 13), ('Ernst', 9), ('Army', 8), ('Epifania', 8), ('Hyde', 6), ('Gloria', 5), ('of', 5), ('Gantry', 5), ('IRA', 4)]","[('Goliath', 9), ('Roman', 9), ('War', 8), ('American', 8), ('Texans', 8), ('Mexicans', 8), ('Road', 7), ('Runner', 7), ('World', 7), ('British', 7)]","[('day', 30), ('a', 13), ('next', 12), ('The', 10), ('the', 8), ('Day', 7), ('second', 6), ('years', 6), ('one', 6), ('Year', 5)]","[('every', 2), ('yearly', 1), ('night', 1), ('day', 1), ('twilight', 1), ('annual', 1), ('nightly', 1)]","[('first', 31), ('second', 5), ('Second', 5), ('3rd', 4), ('third', 4), ('7th', 4), ('1st', 3), ('2nd', 3), ('4th', 3), ('5th', 3)]","[('$', 7), ('25,000', 2), ('5', 1), ('250', 1), ('4,000,000', 1), ('10,000', 1), ('3', 1), ('million', 1)]",[]
1961,115,"[('now', 30), ('the', 14), ('once', 14), ('later', 10), ('years', 6), ('fall', 6), ('day', 6), ('Now', 5), ('days', 5), ('Once', 4)]","[('Tony', 47), ('Maria', 46), ('Paul', 36), ('Eddie', 34), ('Mary', 30), ('Anita', 29), ('Nicholas', 27), ('Miss', 26), ('Raj', 26), ('John', 24)]","[('New', 25), ('York', 19), ('London', 16), ('City', 9), ('American', 9), ('Flora', 9), ('Seaview', 9), ('Ushitora', 9), ('England', 6), ('Berlin', 6)]","[('one', 50), ('two', 43), ('three', 14), ('One', 13), ('years', 10), ('four', 8), ('months', 4), ('Three', 4), ('Two', 3), ('4', 3)]","[('night', 31), ('morning', 15), ('the', 11), ('The', 2), ('afternoon', 2), ('evening', 2), ('4:00', 1), ('PM', 1), ('Evening', 1), ('later', 1)]","[('Sharks', 22), ('Panisse', 17), ('Coyote', 14), ('Wile', 14), ('Temple', 12), ('Fanny', 12), ('E.', 10), ('Jets', 8), ('Mac', 7), ('Navy', 7)]","[('Road', 13), ('Runner', 13), ('Jewish', 10), ('German', 9), ('War', 8), ('American', 7), ('Japanese', 7), ('Greek', 6), ('English', 6), ('Germans', 6)]","[('day', 18), ('next', 7), ('One', 6), ('the', 5), ('two', 5), ('old', 5), ('The', 5), ('five', 4), ('years', 4), ('a', 3)]","[('Twilight', 1), ('annual', 1), ('weekly', 1), ('each', 1), ('day', 1)]","[('first', 25), ('third', 5), ('second', 4), ('fourth', 2), ('Second', 1), ('fifth', 1), ('First', 1), ('Fifth', 1), ('19th', 1), ('sixth', 1)]","[('$', 15), ('200', 3), ('1,000', 3), ('3,000', 3), ('#', 2), ('70,000', 1), ('10,000', 1), ('11,000', 1), ('18,000', 1), ('20', 1)]","[('percent', 2), ('75', 1), ('%', 1), ('twenty-five', 1), ('hundred', 1)]"
1962,110,"[('now', 36), ('the', 24), ('once', 14), ('Once', 12), ('March', 9), ('years', 9), ('day', 6), ('recently', 5), ('spring', 5), ('Jan', 4)]","[('Sam', 64), ('Chantal', 45), ('Jane', 43), ('Joseph', 42), ('Ralph', 38), ('Lisa', 28), ('Humbert', 28), ('Mr.', 25), ('Don', 25), ('Lawrence', 23)]","[('Rome', 21), ('Italy', 16), ('Earth', 16), ('Paris', 16), ('New', 14), ('Kong', 14), ('American', 13), ('City', 13), ('York', 12), ('River', 11)]","[('one', 87), ('two', 67), ('three', 16), ('One', 14), ('&#39;', 13), ('years', 10), ('days', 7), ('Two', 6), ('four', 6), ('seven', 5)]","[('night', 43), ('the', 15), ('morning', 10), ('afternoon', 7), ('evening', 4), ('dawn', 2), ('3', 2), ('last', 1), ('in', 1), ('7', 1)]","[('of', 14), ('Slowpoke', 10), ('Tweed', 9), ('Army', 7), ('Senate', 6), ('Crios', 6), ('Queen', 5), ('Meowrice', 5), ('Shaw', 5), ('Valdemar', 5)]","[('Japanese', 23), ('American', 12), ('British', 11), ('War', 10), ('World', 6), ('Italian', 6), ('Christians', 6), ('Turks', 5), ('Hebrews', 5), ('Roman', 5)]","[('day', 15), ('years', 9), ('the', 8), ('three', 7), ('a', 7), ('next', 7), ('days', 6), ('The', 5), ('old', 4), ('few', 4)]","[('every', 2), ('the', 1), ('twilight', 1), ('each', 1), ('week', 1), ('now', 1)]","[('first', 40), ('second', 13), ('third', 6), ('First', 3), ('fourth', 3), ('Second', 1), ('eleventh', 1), ('82nd', 1), ('1st', 1), ('Fifth', 1)]","[('$', 3), ('100,000', 1), ('13,000', 1), ('50,000', 1), ('yen', 1), ('five', 1), ('dollars', 1), ('18,000', 1)]",[]
1963,97,"[('now', 24), ('once', 13), ('the', 12), ('Once', 8), ('later', 8), ('years', 4), ('century', 3), ('day', 3), ('Now', 3), ('previously', 2)]","[('Sam', 56), ('Ralph', 36), ('Sylvester', 26), ('Anna', 25), ('Dr.', 25), ('Charles', 24), ('Antony', 24), ('Smith', 24), ('Jack', 23), ('Joe', 23)]","[('Culpeper', 15), ('Paris', 10), ('American', 9), ('London', 9), ('San', 8), ('Ector', 8), ('Vani', 8), ('New', 7), ('Kasai', 7), ('Egypt', 7)]","[('one', 56), ('two', 46), ('three', 20), ('years', 17), ('One', 10), ('four', 7), ('five', 5), ('ten', 4), ('1', 4), ('Two', 3)]","[('night', 20), ('evening', 8), ('the', 7), ('morning', 2), ('midnight', 2), ('dawn', 1), ('Later', 1), ('that', 1), ('afternoon', 1)]","[('Army', 7), ('El-Carim', 7), ('Wart', 5), ('Piggy', 5), ('Senate', 5), ('Head', 5), ('Devil', 5), ('Navy', 5), ('Klebb', 5), ('Air', 4)]","[('War', 14), ('Japanese', 14), ('World', 10), ('English', 9), ('II', 8), ('Bugs', 8), ('POWs', 7), ('Mexican', 5), ('British', 5), ('Egyptian', 5)]","[('day', 18), ('the', 8), ('a', 8), ('next', 7), ('two', 7), ('years', 6), ('The', 6), ('year', 5), ('several', 4), ('days', 4)]","[('annual', 2), ('yearly', 1), ('weekly', 1)]","[('first', 21), ('third', 4), ('second', 2), ('eleventh', 1), ('22nd', 1), ('fifth', 1), ('First', 1)]","[('$', 4), ('250,000', 2), ('350,000', 1), ('75', 1)]",[]
1964,125,"[('now', 36), ('the', 25), ('once', 14), ('years', 6), ('day', 6), ('recently', 5), ('later', 5), ('year', 5), ('Mars', 5), ('previously', 4)]","[('Johnny', 37), ('Mr.', 27), ('Robbo', 27), ('Sheila', 27), ('Mary', 26), ('Higgins', 25), ('Rudolph', 25), ('Dr.', 24), ('Sam', 24), ('Charlie', 23)]","[('Santa', 21), ('Earth', 16), ('London', 15), ('Sakai', 14), ('Japan', 11), ('Claus', 10), ('American', 10), ('United', 9), ('Gisborne', 9), ('Island', 9)]","[('two', 55), ('one', 50), ('three', 22), ('years', 10), ('One', 10), ('four', 6), ('months', 4), ('days', 4), ('million', 4), ('|', 3)]","[('night', 43), ('the', 15), ('evening', 6), ('morning', 6), ('afternoon', 3), ('The', 2), ('Later', 2), ('that', 2), ('late', 1), ('midnight', 1)]","[('Morgan', 19), ('Army', 11), ('Bedford', 10), ('Zorba', 7), ('Clouseau', 7), ('UN', 7), ('Air', 6), ('SAC', 6), ('Pink', 5), ('Panther', 5)]","[('Catalan', 11), ('German', 9), ('War', 8), ('American', 7), ('Lao', 7), ('Grand', 6), ('English', 6), ('Roman', 6), ('Japanese', 6), ('Soviet', 5)]","[('day', 20), ('next', 9), ('a', 9), ('the', 6), ('The', 6), ('three', 5), ('days', 4), ('years', 4), ('second', 3), ('few', 3)]","[('annual', 2), ('day', 2), ('every', 1), ('daily', 1), ('each', 1)]","[('first', 45), ('third', 7), ('fourth', 3), ('second', 3), ('10th', 1), ('Second', 1), ('First', 1)]","[('$', 4), ('1', 2), ('million', 2), ('300,000', 1), ('50,000', 1)]",[]
1965,130,"[('now', 27), ('the', 24), ('once', 21), ('later', 11), ('Now', 8), ('recently', 7), ('years', 7), ('Once', 6), ('day', 5), ('Spring', 5)]","[('Rosie', 31), ('Ramesh', 31), ('Matt', 29), ('Dr.', 28), ('Ryan', 27), ('Charlie', 26), ('Lara', 26), ('Howard', 25), ('Palmer', 25), ('Brown', 23)]","[('Indio', 25), ('London', 18), ('Paris', 18), ('New', 15), ('American', 14), ('Earth', 14), ('York', 13), ('Rome', 11), ('Bhola', 10), ('Germany', 9)]","[('one', 69), ('two', 48), ('three', 17), ('|', 14), ('One', 11), ('years', 9), ('five', 9), ('&#34;', 7), ('Three', 7), ('Two', 5)]","[('night', 28), ('the', 11), ('morning', 8), ('evening', 3), ('afternoon', 2), ('Night', 2), ('midnight', 1), ('dawn', 1), ('all', 1), ('Evening', 1)]","[('Pink', 18), ('Panther', 18), ('Dundee', 15), ('Manco', 14), ('Stanley', 10), ('Army', 8), ('of', 8), ('Navy', 7), ('Bunny', 7), ('Sita', 7)]","[('Italian', 19), ('German', 16), ('Japanese', 11), ('French', 10), ('Germans', 10), ('English', 9), ('Ae-ja', 8), ('War', 8), ('British', 8), ('Daleks', 7)]","[('day', 21), ('a', 14), ('the', 11), ('One', 8), ('few', 5), ('days', 4), ('year', 4), ('two', 4), ('weeks', 4), ('The', 3)]","[('each', 2), ('daily', 1), ('twilight', 1), ('night', 1), ('annual', 1), ('spring', 1), ('day', 1)]","[('first', 40), ('third', 5), ('second', 5), ('sixth', 2), ('Third', 1), ('tenth', 1), ('Second', 1), ('56th', 1), ('9th', 1), ('fourth', 1)]","[('$', 15), ('1,000', 5), ('million', 3), ('dollars', 3), ('2,000', 2), ('6,000', 1), ('12,000', 1), ('3,500', 1), ('5,000', 1), ('30,000,000', 1)]",[]
1966,117,"[('now', 35), ('the', 15), ('once', 10), ('later', 9), ('Now', 7), ('day', 6), ('recently', 4), ('previously', 4), ('Once', 4), ('fall', 4)]","[('Palmer', 47), ('Harper', 44), ('George', 40), ('Blondie', 32), ('Nasir', 32), ('Holman', 30), ('Najma', 29), ('Martha', 27), ('Samson', 26), ('Dr.', 24)]","[('London', 21), ('Flint', 17), ('Paris', 16), ('Berlin', 15), ('Earth', 14), ('Gila', 11), ('San', 10), ('Raza', 10), ('American', 9), ('West', 9)]","[('one', 59), ('two', 55), ('three', 20), ('One', 14), ('four', 8), ('years', 5), ('five', 4), ('seven', 4), ('1', 4), ('Five', 3)]","[('night', 26), ('the', 19), ('morning', 12), ('evening', 4), ('early', 2), ('afternoon', 2), ('Morning', 1), ('2:00', 1), ('sunrise', 1), ('4:00', 1)]","[('Tuco', 42), ('Pooh', 27), ('Grinch', 11), ('Blondie', 10), ('Catholic', 9), ('Armstrong', 8), ('Deux', 8), ('Pink', 8), ('Panther', 8), ('Rabbit', 7)]","[('American', 13), ('Japanese', 13), ('Christmas', 10), ('War', 9), ('German', 9), ('Russians', 8), ('World', 7), ('British', 7), ('English', 6), ('Mexican', 5)]","[('day', 18), ('a', 11), ('the', 8), ('next', 8), ('days', 7), ('second', 6), ('years', 5), ('One', 5), ('The', 5), ('year', 3)]","[('annual', 2), ('Every', 1), ('day', 1)]","[('first', 29), ('third', 3), ('1st', 2), ('3rd', 1), ('Fifth', 1), ('sixteenth', 1), ('fourth', 1), ('First', 1), ('second', 1)]","[('$', 9), ('dollars', 2), ('million', 2), ('200', 2), ('2,000', 1), ('3,000', 1), ('200,000', 1), ('two', 1), ('hundred', 1), ('thousand', 1)]",[]
1967,134,"[('now', 38), ('once', 22), ('the', 13), ('Once', 9), ('later', 9), (',', 6), ('July', 6), ('recently', 6), ('day', 5), ('Mar', 5)]","[('Luke', 44), ('Dr.', 42), ('Harry', 34), ('Mowgli', 33), ('Elaine', 33), ('Thackeray', 33), ('Paul', 29), ('Benjamin', 29), ('Sam', 28), ('Mrs.', 26)]","[('Kong', 33), ('Flint', 21), ('New', 14), ('England', 12), ('Bagheera', 12), ('American', 12), ('Kuryakin', 10), ('Japan', 10), ('London', 9), ('Russia', 9)]","[('one', 80), ('two', 59), ('three', 25), ('One', 14), ('four', 13), ('|', 10), ('years', 7), ('six', 6), ('Three', 3), ('seven', 3)]","[('night', 33), ('the', 16), ('morning', 10), ('evening', 5), ('afternoon', 4), ('that', 1), ('sunrise', 1), ('in', 1), ('early', 1), ('this', 1)]","[('Pink', 20), ('Panther', 16), ('Army', 13), ('Stanley', 12), ('U.N.C.L.E.', 11), ('Karate', 7), ('Killers', 7), ('Chuka', 7), ('Madame', 6), ('British', 5)]","[('Japanese', 16), ('Man', 15), ('British', 12), ('German', 12), ('Little', 8), ('White', 7), ('Korean', 6), ('Americans', 6), ('Mexican', 5), ('Isaburo', 5)]","[('day', 13), ('a', 9), ('the', 4), ('second', 4), ('years', 4), ('two', 4), ('week', 4), ('The', 4), ('last', 3), ('minute', 3)]","[('daily', 1), ('nightly', 1), ('weekly', 1), ('every', 1), ('year', 1), ('annual', 1), ('each', 1), ('day', 1)]","[('first', 34), ('third', 3), ('second', 3), ('fifth', 2), ('First', 1), ('fourth', 1), ('17th', 1), ('seventh', 1), ('sixth', 1)]","[('$', 11), ('93,000', 2), ('1', 2), ('million', 2), ('20,000', 2), ('#', 2), ('US$', 1), ('21,000', 1), ('200,000', 1), ('2', 1)]",[]
1968,131,"[('now', 25), ('the', 19), ('once', 17), ('Once', 9), ('years', 6), ('later', 6), ('recently', 5), ('fall', 5), ('Now', 5), ('day', 5)]","[('Oliver', 50), ('Frank', 34), ('Dr.', 32), ('Jim', 29), ('Thorndyke', 29), ('Felix', 29), ('Herbie', 28), ('Rosemary', 28), ('Cooper', 28), ('Taylor', 26)]","[('New', 21), ('Earth', 16), ('York', 16), ('City', 15), ('American', 12), ('Cheyenne', 12), ('Rome', 11), ('London', 11), ('British', 9), ('Mexico', 8)]","[('one', 83), ('two', 78), ('One', 23), ('three', 21), ('four', 14), ('years', 7), ('five', 7), ('Two', 6), ('|', 5), ('months', 4)]","[('night', 28), ('the', 13), ('morning', 8), ('evening', 6), ('midnight', 4), ('that', 2), ('sunrise', 2), ('12:00', 2), ('following', 1), ('Later', 1)]","[('Pink', 14), ('Panther', 14), ('Pooh', 13), ('Army', 11), ('of', 10), ('U.N.C.L.E.', 7), ('Blackbeard', 7), ('Penny', 7), ('Tank', 7), ('Sogo', 6)]","[('German', 12), ('Germans', 11), ('War', 9), ('Soviet', 8), ('British', 8), ('Skyship', 8), ('English', 6), ('Roman', 6), ('Tigerfish', 6), ('African', 5)]","[('day', 12), ('the', 11), ('a', 9), ('last', 6), ('second', 5), ('minute', 4), ('days', 4), ('years', 4), ('week', 3), ('year', 2)]","[('daily', 3), ('monthly', 1), ('weekly', 1), ('nightly', 1), ('every', 1), ('month', 1)]","[('first', 27), ('second', 4), ('Third', 3), ('third', 3), ('fourth', 2), ('First', 2), ('fifth', 1), ('and', 1), ('1st', 1), ('Second', 1)]","[('million', 6), ('$', 5), ('dollars', 4), ('10', 1), ('ten', 1), ('dollar', 1), ('1500', 1), ('several', 1), ('2,000,000', 1), ('100,000', 1)]",[]
1969,130,"[('the', 25), ('now', 23), ('once', 12), ('later', 10), ('year', 7), ('winter', 5), ('currently', 4), ('Once', 4), ('days', 4), ('day', 4)]","[('Charlie', 53), ('Joe', 52), ('Brown', 42), ('Justine', 41), ('Anne', 30), ('Martin', 30), ('Mary', 25), ('Linus', 25), ('Ben', 23), ('Mattie', 23)]","[('New', 30), ('York', 29), ('Colorado', 17), ('Paris', 16), ('City', 14), ('London', 14), ('France', 10), ('Pardner', 10), ('British', 9), ('French', 8)]","[('two', 70), ('one', 65), ('three', 18), ('four', 16), ('One', 11), ('years', 9), ('Two', 6), ('Zero', 5), ('|', 4), ('day', 4)]","[('night', 30), ('morning', 12), ('the', 10), ('evening', 6), ('afternoon', 2), ('The', 2), ('early', 1), ('1:36', 1), ('Later', 1), ('that', 1)]","[('Army', 12), ('Lepercq', 12), ('La', 11), ('Le', 10), ('Boeuf', 9), ('Air', 8), ('Suraj', 8), ('Elis', 8), ('RAF', 7), ('Snoopy', 7)]","[('German', 27), ('War', 14), ('British', 10), ('World', 9), ('Indian', 9), ('Mexican', 9), ('French', 8), ('Italian', 8), ('Soviet', 8), ('English', 7)]","[('day', 22), ('next', 13), ('days', 12), ('The', 11), ('the', 11), ('a', 9), ('several', 6), ('years', 5), ('one', 5), ('few', 5)]","[('day', 3), ('every', 2), ('Every', 2), ('annual', 1), ('year', 1), ('weekly', 1), ('daily', 1), ('yearly', 1)]","[('first', 43), ('second', 6), ('First', 2), ('Third', 1), ('13th', 1), ('third', 1), ('16th', 1), ('Second', 1)]","[('$', 17), ('100,000', 3), ('20', 3), ('75', 2), ('dollars', 2), ('150,000', 1), ('64', 1), ('cents', 1), ('50', 1), ('1,500', 1)]","[('80', 1), ('%', 1)]"
1970,135,"[('now', 25), ('the', 20), ('once', 13), ('Winter', 11), ('later', 6), ('day', 4), ('years', 4), ('century', 3), ('Once', 3), ('previously', 3)]","[('Jack', 56), ('Patterson', 37), ('Simon', 31), ('Kris', 29), ('Paul', 27), ('McNally', 26), ('John', 25), ('George', 21), ('Billy', 20), ('Taylor', 20)]","[('New', 14), ('Cheyenne', 14), ('York', 13), ('American', 12), ('Santa', 10), ('Los', 10), ('Angeles', 10), ('Texas', 8), ('United', 8), ('States', 8)]","[('one', 52), ('two', 49), ('three', 18), ('four', 16), ('One', 13), ('years', 8), ('|', 8), ('Two', 4), ('days', 4), ('Three', 3)]","[('night', 14), ('morning', 7), ('the', 6), ('evening', 5), ('9:15', 1), ('The', 1), ('Night', 1), ('10:00', 1), ('pm', 1), ('Dawn', 1)]","[('Tuscarora', 11), ('Army', 11), ('El', 5), ('Vasco', 5), ('Harvard', 5), ('of', 5), ('Ursus', 5), ('Air', 5), ('Dracula', 4), ('Topper', 4)]","[('American', 11), ('World', 11), ('War', 10), ('German', 10), ('English', 8), ('Germans', 8), ('Italian', 7), ('British', 6), ('African', 5), ('Americans', 5)]","[('a', 12), ('day', 10), ('the', 8), ('years', 7), ('second', 7), ('next', 5), ('one', 4), ('days', 4), ('The', 3), ('year', 3)]","[('every', 2), ('night', 2), ('daily', 2), ('twilight', 1), ('Each', 1), ('day', 1)]","[('first', 29), ('7th', 4), ('third', 4), ('second', 3), ('fourth', 3), ('15th', 2), ('First', 1), ('35th', 1), ('sixth', 1), ('Second', 1)]","[('$', 4), ('one', 3), ('million', 2), ('marks', 2), ('300,000', 1), ('hundred', 1), ('dollars', 1), ('1,000', 1), ('50,000', 1), ('100,000', 1)]","[('50', 1), ('Percent', 1)]"
1971,138,"[('now', 34), ('the', 26), ('Once', 6), ('years', 6), ('later', 6), ('day', 6), ('previously', 5), ('future', 5), ('recently', 5), ('once', 5)]","[('John', 42), ('Dr.', 42), ('Jack', 40), ('Jake', 39), ('Alex', 38), ('Helen', 32), ('Joe', 31), ('David', 30), ('Hermie', 30), ('Doyle', 26)]","[('New', 22), ('Mexico', 16), ('York', 16), ('Earth', 14), ('Anatevka', 9), ('London', 9), ('United', 8), ('States', 8), ('France', 8), ('California', 8)]","[('two', 74), ('one', 73), ('three', 19), ('One', 16), ('|', 12), ('years', 7), ('four', 6), ('days', 6), ('five', 4), ('weeks', 4)]","[('night', 31), ('the', 12), ('morning', 12), ('Dawn', 10), ('evening', 9), ('The', 2), ('midnight', 2), ('Noon', 1), ('home', 1), ('later', 1)]","[('THX', 12), ('Post', 11), ('LUH', 10), ('UBC', 9), ('Tiffany', 9), ('SEN', 8), ('Army', 7), ('Hedorah', 7), ('Blofeld', 7), ('Tera', 7)]","[('Tevye', 16), ('War', 9), ('German', 7), ('Jews', 7), ('Miss', 7), ('Price', 7), ('Man', 7), ('Indian', 6), ('American', 6), ('Aggie', 6)]","[('day', 23), ('next', 15), ('The', 14), ('a', 9), ('days', 8), ('the', 8), ('few', 6), ('years', 6), ('three', 4), ('hours', 3)]","[('nightly', 2), ('each', 1), ('day', 1), ('nearly', 1), ('daily', 1), ('monthly', 1)]","[('first', 25), ('second', 5), ('third', 4), ('fourth', 2), ('Ninth', 2), ('Fifth', 2), ('27th', 1), ('Third', 1), ('First', 1), ('fifth', 1)]","[('$', 16), ('million', 5), ('100,000', 2), ('1', 2), ('200', 2), ('100', 2), ('dollars', 2), ('10,000', 1), ('765,000', 1), ('20', 1)]",[]
1972,140,"[('now', 42), ('the', 21), ('once', 12), ('Once', 11), ('years', 10), ('later', 10), ('previously', 7), ('recently', 6), ('day', 6), ('days', 5)]","[('Andrew', 67), ('Milo', 51), ('Baxter', 46), ('Petra', 38), ('Karin', 38), ('Devlin', 36), ('Chris', 36), ('Mrs.', 35), ('Billie', 34), ('Dexter', 32)]","[('New', 17), ('City', 15), ('York', 14), ('Mexico', 12), ('San', 10), ('Holland', 9), ('Harlem', 9), ('Los', 8), ('Angeles', 8), ('Kansas', 8)]","[('one', 79), ('two', 64), ('three', 28), ('One', 15), ('four', 8), ('707', 6), ('Two', 5), ('day', 5), ('|', 4), ('2', 4)]","[('night', 29), ('the', 13), ('morning', 11), ('evening', 7), ('that', 4), ('Later', 3), ('afternoon', 2), ('Night', 2), ('dawn', 1), ('next', 1)]","[('Snoopy', 22), ('De', 9), ('Valachi', 9), ('Toro', 8), ('Breck', 7), ('Ada', 7), (""'s"", 4), ('St', 4), ('Bartolph', 4), ('House', 4)]","[('Soviet', 8), ('French', 6), ('English', 6), ('Freddie', 6), ('War', 5), ('Bean', 5), ('Christmas', 4), ('World', 4), ('Mexican', 4), ('African', 4)]","[('day', 36), ('next', 16), ('the', 16), ('The', 13), ('days', 9), ('a', 8), ('following', 6), ('One', 5), ('one', 5), ('two', 4)]","[('daily', 3), ('each', 1), ('day', 1), ('annual', 1)]","[('first', 29), ('second', 7), ('third', 3), ('17th', 1), ('25th', 1), ('First', 1), ('87th', 1), ('fourth', 1), ('27th', 1), ('Second', 1)]","[('$', 12), ('300,000', 2), ('100,000', 2), ('500,000', 1), ('50,000', 1), ('30,000', 1), ('40,000.00', 1), ('fifty', 1), ('dollars', 1), ('14,000', 1)]",[]
1973,135,"[('the', 38), ('now', 28), ('once', 18), ('later', 11), ('future', 11), ('Once', 9), ('years', 9), ('day', 7), ('recently', 5), ('days', 5)]","[('John', 58), ('Jesus', 54), ('Steve', 40), ('Vicky', 33), ('Danielle', 29), ('Jack', 28), ('Billy', 27), ('David', 27), ('Charley', 25), ('Terr', 25)]","[('New', 28), ('York', 20), ('City', 18), ('Kananga', 17), ('Han', 15), ('Chicago', 13), ('Santa', 9), ('Old', 9), ('California', 8), ('Paris', 8)]","[('one', 113), ('two', 81), ('three', 29), ('years', 17), ('four', 14), ('One', 14), ('days', 10), ('|', 8), ('six', 4), ('five', 4)]","[('night', 44), ('the', 22), ('morning', 20), ('evening', 9), ('last', 3), ('The', 1), ('this', 1), ('10:00', 1), ('second', 1), ('This', 1)]","[('Jaguar', 13), ('Raja', 11), ('Templars', 10), ('Pilate', 8), ('Jet', 8), ('Gloria', 7), ('Soylent', 7), ('CIA', 7), ('Snyder', 6), ('Pithiviers', 6)]","[('Japanese', 14), ('Man', 12), ('Fat', 10), ('French', 9), ('War', 8), ('World', 7), ('Oms', 7), ('American', 6), ('Caiaphas', 6), ('Ratan', 6)]","[('day', 35), ('next', 15), ('the', 13), ('The', 12), ('years', 9), ('a', 9), ('days', 8), ('year', 6), ('three', 5), ('several', 5)]","[('every', 3), ('Each', 1), ('night', 1), ('twenty-one', 1), ('since', 1), ('three', 1), ('week', 1), ('annual', 1)]","[('first', 36), ('second', 5), ('7th', 4), ('fourth', 3), ('third', 2), ('5th', 1), ('First', 1), ('30th', 1)]","[('$', 10), ('dollars', 4), ('two', 3), ('hundred', 3), ('500,000', 2), ('2,000', 2), ('11,000', 1), ('15,000', 1), ('5000', 1), ('750,000', 1)]",[]
